index,AU200,AUD,BCO,CAD,CHF,CN50,CNH,CORN,CZK,DE10YB,DE30,DKK,EU50,EUR,FR40,GBP,HK33,HKD,HUF,IN50,INR,JP225,JPY,MXN,NAS100,NATGAS,NL25,NOK,NZD,PLN,SAR,SEK,SG30,SGD,SOYBN,SPX500,SUGAR,THB,TRY,TWIX,UK100,UK10YB,US2000,US30,USB02Y,USB05Y,USB10Y,USB30Y,USD,WHEAT,WTICO,XAG,XAU,XCU,XPD,XPT,ZAR
2019-05-01,18.89,-0.33,60.36,0.01,-0.54,45.36,0.74,1.67,6.78,3.14,25.09,1.25,20.94,1.72,29.15,-6.49,44.42,2.99,-0.87,45.33,-0.76,37.07,2.46,0.77,64.41,47.41,30.74,-1.64,2.75,4.73,4.04,-11.45,28.11,4.09,-14.6,40.05,-9.27,13.97,-61.86,38.01,14.02,-3.79,41.41,45.04,1.36,-1.01,-1.6,-6.87,4.05,7.4,51.69,-5.24,6.38,41.09,102.08,-8.87,11.54
2019-05-02,18.05,-0.41,60.81,0.33,-0.66,46.44,0.59,2.19,7.48,3.21,25.88,1.66,22.23,2.14,30.18,-5.75,44.1,2.81,-0.91,45.01,-0.54,37.2,2.42,0.62,64.44,47.0,32.02,-1.17,2.84,5.37,3.86,-11.37,28.39,4.07,-16.11,40.42,-11.7,13.86,-62.44,38.16,14.7,-3.26,41.51,45.43,1.22,-1.14,-1.77,-7.1,3.88,4.18,52.52,-6.15,6.0,41.4,96.66,-10.27,12.0
2019-05-06,17.81,-0.75,59.32,0.08,-0.3,45.96,0.83,4.6,7.2,3.01,25.54,1.68,20.98,2.11,29.1,-5.39,44.6,3.2,-1.02,44.73,0.06,37.05,2.72,0.05,63.36,48.01,30.88,-2.26,2.32,5.4,4.24,-11.86,28.38,4.26,-17.05,39.56,-12.19,13.94,-62.09,38.49,13.84,-3.02,41.28,44.43,1.44,-1.08,-1.74,-7.05,4.26,8.29,49.9,-7.97,5.37,37.55,94.77,-14.06,10.75
2019-05-07,18.05,-0.87,59.51,0.01,-0.48,47.04,0.56,4.25,6.94,2.85,26.34,1.45,21.45,1.92,29.35,-4.76,45.76,2.72,-0.91,44.86,0.06,37.41,2.63,0.63,64.65,46.77,31.28,-2.08,2.28,5.35,3.78,-11.94,29.35,3.95,-17.6,40.15,-14.56,13.77,-62.55,39.54,15.07,-2.53,42.8,44.88,1.0,-1.46,-2.08,-7.3,3.8,6.25,49.94,-6.32,5.57,38.42,95.35,-12.07,11.58
2019-05-08,16.3,-0.81,58.18,-0.16,-0.56,40.18,-0.11,3.69,7.01,3.46,23.43,1.59,18.11,2.06,26.19,-5.31,45.94,2.9,-1.09,42.34,-0.39,33.97,3.62,0.27,62.28,46.36,28.67,-2.35,1.82,5.21,4.0,-12.28,25.57,4.01,-18.52,38.37,-14.13,14.01,-65.36,37.4,12.47,-2.43,41.22,43.01,1.3,-0.99,-1.42,-6.28,4.02,7.34,49.42,-6.26,6.21,37.47,92.55,-12.07,11.23
2019-05-09,16.29,-1.1,58.86,-0.16,-0.6,39.67,-0.26,2.86,7.06,3.47,24.43,1.63,18.76,2.1,26.75,-5.78,41.31,2.94,-1.06,41.74,-0.54,33.32,3.79,0.02,61.94,48.74,29.2,-2.58,1.52,5.19,4.04,-12.48,25.19,4.07,-19.12,38.22,-16.8,14.36,-65.83,37.49,12.41,-2.77,40.66,43.15,1.32,-1.04,-1.5,-6.57,4.06,6.82,50.45,-6.71,5.99,36.87,91.85,-13.02,11.68
2019-05-13,16.38,-1.19,58.71,-0.24,-0.17,38.49,-0.78,-0.15,7.14,3.65,23.65,1.74,17.99,2.2,26.03,-5.88,39.33,2.85,-0.95,40.8,-1.06,32.28,4.0,-0.82,61.26,48.38,28.51,-2.86,1.61,5.16,3.95,-12.96,24.73,3.85,-20.88,37.7,-15.48,14.34,-66.12,35.78,12.07,-2.77,40.1,42.36,1.3,-0.97,-1.36,-6.19,3.97,4.75,49.72,-7.33,6.13,36.62,90.26,-14.61,11.8
2019-05-14,17.15,-1.42,59.1,-0.18,-0.24,40.23,-1.28,-1.0,6.99,3.34,24.25,1.52,18.38,2.0,26.46,-6.32,39.18,2.46,-0.79,40.52,-1.28,32.79,3.45,-0.53,61.13,49.0,28.81,-2.45,1.35,4.99,3.56,-12.92,24.93,3.58,-21.62,37.84,-16.49,14.74,-62.97,36.04,12.01,-3.17,40.15,42.58,0.9,-1.43,-1.89,-6.83,3.58,3.2,49.61,-7.63,5.9,36.77,93.99,-12.98,12.7
2019-05-15,15.52,-1.86,59.5,-0.18,0.43,39.51,-1.79,4.63,6.97,3.68,22.72,1.58,17.4,2.09,25.43,-6.69,38.57,2.81,-1.11,40.61,-1.52,31.42,4.12,-0.44,59.08,50.75,27.7,-2.44,1.36,4.79,3.92,-12.47,23.17,3.47,-18.52,36.58,-14.22,15.14,-63.4,33.95,11.28,-3.12,38.44,41.47,1.38,-0.77,-1.09,-5.92,3.94,9.74,49.36,-7.14,7.12,35.09,93.21,-13.74,12.49
2019-05-16,16.03,-2.09,60.93,0.02,0.44,41.2,-1.79,4.74,7.06,3.9,23.67,1.59,18.19,2.08,26.0,-7.18,38.64,2.81,-1.19,39.97,-1.36,31.6,4.14,0.07,60.48,48.93,28.07,-2.14,1.2,4.97,3.93,-12.43,23.1,3.51,-17.8,37.09,-15.09,15.07,-62.9,33.9,11.52,-3.23,38.73,41.83,1.44,-0.61,-0.86,-5.52,3.94,9.52,50.59,-7.09,7.08,35.99,93.6,-14.81,12.66
2019-05-20,17.14,-2.39,62.36,0.07,0.54,42.18,-1.93,7.93,7.07,3.82,25.12,1.56,19.53,2.05,27.02,-7.3,39.9,3.04,-1.2,41.34,-1.06,32.1,4.14,-0.08,61.74,50.63,29.07,-2.28,0.99,4.91,4.16,-12.58,23.58,3.43,-17.0,38.21,-15.4,14.86,-63.45,33.77,12.09,-3.46,39.54,42.87,1.61,-0.47,-0.77,-5.52,4.17,14.21,52.46,-8.47,6.57,36.28,93.22,-16.09,12.39
2019-05-21,16.91,-2.28,61.86,0.52,0.91,40.26,-1.74,9.21,7.24,4.17,24.81,1.87,19.44,2.37,27.07,-7.45,38.57,3.5,-1.37,42.83,-0.85,32.42,4.4,0.17,61.01,50.48,28.8,-2.32,1.19,5.14,4.62,-12.16,22.71,3.51,-18.76,38.04,-16.47,14.76,-63.11,32.48,11.9,-3.23,38.57,42.92,2.06,-0.04,-0.31,-4.99,4.63,13.71,52.32,-9.09,6.31,36.23,92.3,-17.47,11.91
2019-05-22,19.13,-2.17,61.55,0.83,0.78,40.29,-1.64,12.31,7.07,3.68,24.4,1.78,18.74,2.28,26.65,-7.67,37.66,3.39,-1.46,45.7,0.09,32.95,3.9,0.86,60.27,50.36,28.44,-2.08,0.86,5.08,4.5,-12.43,22.14,3.45,-18.71,38.05,-14.1,14.33,-63.2,32.83,11.86,-3.67,38.98,43.18,1.83,-0.36,-0.71,-5.48,4.51,16.4,52.34,-8.86,5.97,35.37,92.53,-17.86,12.0
2019-05-23,19.1,-2.13,59.92,0.67,0.99,39.88,-1.59,12.65,6.9,3.84,24.27,1.77,18.54,2.24,26.21,-7.94,37.55,3.47,-1.53,45.89,0.16,32.36,4.1,1.06,59.86,47.95,28.15,-1.93,0.77,5.05,4.58,-12.12,21.26,3.37,-17.72,37.86,-15.66,14.45,-63.8,32.34,11.09,-3.36,38.26,42.88,1.96,-0.1,-0.35,-4.91,4.59,15.73,49.8,-8.85,5.94,34.09,92.34,-19.34,12.19
2019-05-27,18.58,-2.1,55.57,0.15,1.37,38.37,-1.73,11.15,6.74,4.15,22.64,1.78,16.89,2.3,24.55,-8.22,36.07,3.22,-1.49,45.21,-0.02,30.43,4.53,0.53,58.1,48.79,26.6,-2.16,0.94,5.09,4.33,-12.18,20.19,3.05,-18.9,36.32,-15.86,14.25,-64.11,30.47,9.56,-2.99,36.03,41.59,1.84,-0.1,-0.23,-4.45,4.34,14.9,44.43,-8.08,6.48,34.08,91.56,-20.09,11.2
2019-05-28,18.51,-2.1,57.05,0.02,1.13,38.34,-1.97,14.61,6.77,3.93,23.14,1.58,17.49,2.09,25.17,-8.18,35.85,2.83,-1.42,46.03,0.01,31.23,4.41,0.11,57.69,49.22,27.21,-1.73,1.02,5.24,3.96,-12.27,20.13,3.01,-18.28,36.32,-15.69,14.17,-64.22,30.4,10.19,-3.06,36.58,41.64,1.42,-0.5,-0.58,-4.68,3.96,18.95,45.48,-8.65,6.17,34.27,93.14,-19.76,11.29
2019-05-29,18.75,-1.57,58.85,0.19,1.14,39.97,-1.46,19.36,6.77,4.42,22.93,1.81,16.96,2.31,24.7,-8.08,36.75,3.42,-1.77,47.33,0.18,31.22,4.94,-0.06,57.99,48.72,27.26,-1.59,1.47,5.27,4.53,-11.81,19.33,3.28,-14.36,35.97,-14.06,14.65,-62.85,30.24,9.84,-2.52,36.48,41.26,2.07,0.27,0.32,-3.51,4.54,22.38,46.21,-9.54,6.33,34.78,93.98,-19.91,9.72
2019-05-30,17.96,-1.69,58.18,-0.03,1.06,40.79,-1.65,18.55,6.48,4.11,21.69,1.51,15.82,2.01,23.59,-8.31,36.33,3.39,-1.63,46.82,-0.11,30.59,4.7,0.21,56.91,50.25,26.12,-1.94,0.95,5.07,4.5,-11.41,19.32,3.14,-12.66,35.08,-13.78,14.71,-62.52,30.16,8.94,-2.53,35.35,40.23,2.06,0.22,0.28,-3.42,4.51,19.21,46.17,-9.03,6.37,33.68,94.27,-20.76,10.21
2019-06-03,17.91,-1.95,53.37,-0.08,0.9,40.3,-1.78,22.95,6.36,4.08,21.93,1.3,16.12,1.8,23.75,-8.64,35.9,3.22,-1.46,47.37,-0.15,30.72,4.48,-0.01,57.26,47.76,26.54,-2.35,0.75,4.96,4.32,-11.42,19.37,3.09,-10.88,35.24,-14.52,14.69,-60.54,31.09,9.08,-2.86,34.92,40.35,1.95,0.25,0.43,-2.99,4.32,24.48,41.52,-8.59,6.8,32.83,95.84,-20.63,9.54
2019-06-04,17.3,-2.02,47.68,-0.62,1.18,39.15,-2.31,20.57,6.26,4.27,20.08,1.21,14.65,1.74,22.65,-8.88,34.46,2.92,-1.61,46.74,-0.31,27.8,5.27,-2.84,55.26,43.66,25.3,-2.61,0.7,5.06,3.9,-11.4,18.19,2.99,-12.34,33.49,-12.12,15.05,-60.17,31.2,7.8,-2.92,33.18,38.43,1.79,0.28,0.58,-2.56,3.9,22.29,35.67,-8.53,7.71,31.69,92.65,-21.35,10.11
2019-06-05,17.24,-2.22,46.06,-0.69,1.07,39.09,-3.07,19.19,6.5,4.06,22.27,0.97,16.27,1.49,23.88,-9.33,33.82,1.9,-0.96,46.67,-0.94,28.26,4.43,-3.54,54.94,41.02,25.66,-2.89,0.84,4.94,2.92,-11.75,18.47,2.62,-12.98,34.42,-9.91,14.73,-60.17,30.89,8.37,-3.42,34.97,39.66,0.89,-0.62,-0.38,-3.84,2.92,21.63,33.97,-7.99,8.25,32.08,93.06,-18.98,8.58
2019-06-10,17.1,-2.29,44.77,-0.62,1.05,38.7,-2.94,16.82,6.69,4.23,22.23,0.94,16.38,1.49,24.27,-9.22,33.62,2.16,-0.9,46.54,-0.85,28.79,4.39,-3.38,55.85,39.23,25.99,-3.12,1.2,4.9,3.17,-11.58,18.13,2.83,-13.91,35.5,-11.55,14.64,-59.03,30.41,8.57,-2.89,35.18,40.73,1.18,-0.28,-0.09,-3.84,3.17,19.19,31.9,-7.81,8.87,30.92,91.69,-20.69,7.42
2019-06-11,17.25,-2.61,47.06,-0.66,0.95,38.14,-3.38,18.09,6.81,4.23,22.17,0.99,16.28,1.46,23.87,-9.57,33.42,1.72,-0.63,44.77,-0.77,28.59,4.01,-4.41,55.82,37.27,26.19,-3.06,0.86,5.07,2.73,-11.77,18.59,2.57,-14.44,35.43,-9.58,14.55,-60.37,29.6,8.75,-2.95,34.25,40.79,0.69,-0.77,-0.47,-3.94,2.73,22.78,34.14,-7.67,8.82,31.15,93.07,-21.01,6.14
2019-06-12,19.08,-3.13,46.1,-0.36,0.56,41.19,-3.63,19.48,7.06,4.55,23.73,1.13,18.03,1.66,26.4,-9.63,36.11,1.47,-0.53,45.36,-1.57,29.83,3.6,-1.77,59.09,39.8,28.4,-2.63,-0.03,5.43,2.43,-12.39,20.57,2.3,-15.82,36.83,-9.31,14.4,-60.94,31.35,10.31,-3.21,35.3,41.98,0.29,-1.21,-0.92,-4.32,2.43,23.8,33.77,-8.94,7.88,31.74,96.0,-20.07,8.08
2019-06-13,18.77,-3.24,42.76,-0.45,0.59,40.77,-3.33,20.62,7.18,4.63,23.39,1.15,17.54,1.67,25.68,-9.56,34.41,1.98,-0.81,45.19,-1.28,29.56,3.96,-1.63,58.87,39.4,28.27,-2.65,0.18,5.61,2.78,-12.29,20.72,2.43,-13.02,36.98,-8.18,14.69,-60.77,31.39,9.98,-3.26,35.89,42.12,0.73,-0.68,-0.33,-3.9,2.78,25.85,30.43,-8.37,8.73,31.32,97.5,-20.25,7.06
2019-06-17,18.66,-3.43,45.14,-0.31,0.76,41.04,-3.32,23.44,7.24,4.64,23.81,1.05,17.6,1.58,25.65,-9.66,34.69,1.93,-0.85,45.14,-1.38,29.62,4.07,-1.74,59.33,37.22,28.15,-2.86,0.08,5.54,2.79,-12.37,21.33,2.46,-12.02,37.46,-7.4,14.98,-61.82,31.09,10.06,-3.08,36.82,42.58,0.83,-0.52,-0.09,-3.59,2.79,27.7,32.69,-7.51,9.38,31.66,100.25,-20.06,7.06
2019-06-18,18.54,-3.61,46.73,-0.5,0.73,40.35,-2.88,26.61,7.1,4.59,23.24,0.91,17.29,1.44,25.5,-9.87,34.51,2.39,-1.13,44.79,-1.43,29.95,4.38,-1.07,59.42,40.4,27.72,-2.81,-0.61,5.37,3.24,-11.98,21.5,2.6,-10.38,37.8,-6.58,15.29,-61.78,30.71,9.75,-3.37,36.54,43.02,1.27,-0.06,0.43,-2.92,3.24,28.87,33.67,-7.28,9.84,31.08,102.03,-20.49,7.86
2019-06-19,19.47,-3.45,46.83,-0.15,0.67,43.5,-2.41,25.86,6.83,5.17,25.01,0.86,19.26,1.4,27.95,-10.05,38.08,2.43,-1.46,44.69,-0.85,31.03,4.57,-0.82,61.72,38.17,28.9,-3.02,0.06,5.25,3.33,-12.37,23.92,3.01,-8.57,38.9,-7.4,15.43,-60.59,32.78,10.68,-3.22,38.36,44.48,1.3,0.01,0.59,-2.5,3.32,27.34,36.8,-6.26,10.27,34.06,103.03,-20.57,9.97
2019-06-20,20.09,-3.57,46.51,0.36,1.06,43.41,-2.49,23.87,6.78,5.11,24.94,0.94,19.58,1.44,28.27,-9.59,38.61,2.31,-1.46,44.19,-1.23,31.23,4.67,-0.48,61.76,35.73,29.15,-2.8,-0.02,5.25,3.12,-12.09,25.17,3.07,-9.79,38.87,-8.6,15.33,-60.14,33.67,10.68,-3.3,38.37,44.36,1.33,0.12,0.68,-2.49,3.11,25.48,36.79,-5.5,11.06,33.56,104.3,-19.7,11.16
2019-06-24,20.43,-3.6,49.49,0.4,1.69,46.13,-2.63,25.51,6.91,5.14,25.41,0.9,20.0,1.44,28.55,-9.72,39.6,1.83,-1.37,44.57,-1.61,31.27,4.79,-1.01,62.01,32.32,29.7,-1.67,0.08,5.46,2.49,-11.95,25.73,2.95,-9.04,39.15,-9.49,15.75,-60.31,33.73,10.83,-2.91,38.22,44.63,0.64,-0.59,0.0,-3.11,2.49,25.97,41.23,-4.37,12.49,33.43,102.53,-20.95,10.32
2019-06-25,19.69,-3.7,50.48,0.03,2.11,44.77,-2.83,23.85,7.4,5.37,25.23,1.44,19.85,1.96,28.41,-9.55,39.06,1.68,-1.18,43.7,-1.86,29.78,4.63,-1.77,61.64,31.37,29.35,-1.15,-0.01,5.93,2.35,-11.4,25.72,2.89,-10.24,38.68,-11.71,15.68,-61.46,33.08,10.27,-3.1,37.17,44.16,0.51,-0.76,-0.27,-3.67,2.35,25.79,41.88,-4.99,13.15,32.9,103.58,-20.74,10.29
2019-06-26,19.75,-3.41,50.78,0.24,2.0,43.28,-3.33,24.65,7.75,5.64,24.14,1.23,19.08,1.73,27.97,-10.19,37.82,1.53,-1.16,43.52,-1.83,29.08,4.57,-2.52,59.99,34.8,28.39,-1.79,0.56,5.67,2.15,-10.84,24.46,2.73,-10.55,37.61,-10.38,15.73,-61.14,31.82,9.83,-3.27,35.27,43.55,0.39,-0.7,-0.04,-3.1,2.15,27.49,43.74,-5.08,14.67,33.81,105.11,-21.04,10.0
2019-06-27,20.11,-3.01,51.36,0.6,1.8,43.77,-3.33,23.98,7.95,5.43,24.69,1.32,19.3,1.8,27.99,-10.15,38.8,1.61,-1.08,44.55,-1.72,29.33,4.05,-1.95,60.17,35.47,28.8,-1.29,1.22,5.68,2.21,-10.59,25.22,2.77,-11.41,37.4,-12.54,15.83,-60.77,31.98,10.01,-3.55,35.04,43.45,0.32,-0.92,-0.41,-3.73,2.2,28.89,44.54,-5.66,13.7,33.33,104.55,-20.13,10.94
2019-07-01,20.9,-2.73,51.34,0.78,1.88,44.83,-3.13,23.12,7.82,5.61,24.93,1.27,19.39,1.74,27.95,-10.33,39.32,1.46,-1.2,44.52,-1.39,29.85,3.99,-2.27,60.66,37.59,28.71,-1.56,1.47,5.82,2.15,-10.8,26.18,2.81,-12.05,37.94,-8.75,15.65,-60.81,32.92,9.88,-3.65,37.0,43.49,0.29,-0.87,-0.28,-3.37,2.14,28.7,44.66,-5.78,13.71,33.51,106.42,-20.38,11.28
2019-07-02,20.83,-2.63,49.53,0.69,1.82,45.03,-3.17,18.85,7.82,5.61,25.89,1.22,20.18,1.7,28.63,-10.21,39.27,1.42,-1.1,43.87,-1.31,30.43,3.8,-2.59,61.09,36.95,29.33,-1.84,1.64,5.91,2.07,-10.97,26.45,2.76,-11.01,38.57,-10.3,15.87,-61.23,32.46,10.37,-3.59,38.4,43.78,0.19,-0.95,-0.32,-3.49,2.06,25.03,42.75,-5.49,13.58,33.3,105.63,-17.91,11.77
2019-07-04,20.86,-2.68,46.95,0.95,1.15,47.63,-3.12,17.65,7.36,5.66,26.61,0.78,20.9,1.28,29.02,-10.69,41.1,1.93,-1.48,45.31,-0.81,32.34,4.13,-1.34,62.97,34.14,30.56,-1.88,1.3,5.55,2.41,-11.11,27.47,2.87,-13.25,39.78,-11.95,16.61,-58.53,34.68,11.62,-3.17,38.24,44.67,0.51,-0.52,0.22,-2.76,2.4,20.95,39.88,-5.15,14.54,31.7,107.48,-18.25,12.03
2019-07-08,21.95,-2.29,48.85,1.18,1.0,47.05,-3.22,21.47,7.18,5.56,27.29,0.6,21.8,1.07,29.79,-10.98,41.18,1.81,-1.49,45.18,-0.77,32.24,4.08,-1.3,63.44,36.14,31.09,-1.66,1.69,5.42,2.28,-11.04,27.26,2.74,-12.25,40.35,-10.27,16.25,-58.0,33.66,12.1,-3.22,38.88,45.18,0.39,-0.63,0.17,-2.6,2.27,22.97,41.75,-5.34,14.45,32.34,108.13,-17.19,12.22
2019-07-09,22.42,-2.34,50.28,1.67,1.12,46.81,-2.71,22.85,7.1,5.63,26.86,0.78,21.52,1.27,29.38,-10.7,40.82,2.5,-1.85,44.38,0.41,32.75,4.14,-0.64,63.7,41.69,30.72,-1.97,1.15,5.29,2.93,-11.78,27.2,3.14,-13.08,40.74,-11.25,16.48,-57.43,33.91,11.61,-3.28,39.66,45.58,0.85,-0.4,0.28,-2.92,2.93,24.16,42.96,-6.71,13.74,32.22,108.55,-20.06,11.97
2019-07-10,21.33,-2.64,50.64,1.74,1.37,45.57,-2.27,21.66,7.15,5.79,26.2,1.04,21.34,1.55,29.34,-10.77,39.55,2.79,-2.02,42.97,0.7,32.49,4.23,-0.92,64.05,43.21,30.19,-1.93,1.28,5.12,3.37,-11.66,26.66,3.45,-11.54,40.87,-10.64,16.78,-58.83,34.15,11.22,-3.2,39.18,45.59,1.22,-0.15,0.47,-2.62,3.37,21.87,44.55,-5.5,14.05,31.27,107.54,-19.43,12.41
2019-07-11,21.48,-2.58,53.42,1.71,1.39,45.45,-2.33,21.95,7.06,5.44,25.55,1.03,21.13,1.54,29.23,-10.82,39.52,2.26,-2.03,42.17,0.55,32.18,4.19,-1.23,64.65,43.39,30.02,-1.5,1.46,5.24,2.97,-11.5,26.86,3.25,-10.95,40.96,-10.11,16.86,-58.24,34.86,11.16,-3.64,38.94,45.46,0.97,-0.33,0.26,-3.23,2.98,22.04,47.44,-5.05,15.18,33.23,109.88,-17.95,13.42
2019-07-15,21.7,-2.3,53.68,1.87,1.39,44.78,-2.33,24.17,7.06,5.01,25.34,1.08,21.03,1.64,29.01,-10.6,39.55,2.27,-2.07,42.53,0.52,32.57,4.23,-0.81,64.62,41.99,30.34,-0.96,1.8,5.29,3.03,-11.02,27.06,3.44,-10.36,41.27,-10.8,16.58,-58.15,35.02,11.22,-4.04,38.5,46.36,0.96,-0.54,-0.14,-4.07,3.04,25.33,47.74,-5.79,14.16,33.22,108.04,-18.25,13.61
2019-07-16,21.81,-1.8,53.72,2.03,1.85,45.33,-2.51,26.69,7.12,5.13,25.21,1.09,20.91,1.63,29.29,-10.36,39.71,2.09,-2.07,42.48,0.23,32.27,4.62,-0.55,64.97,43.9,30.33,-1.01,2.1,5.26,2.88,-11.01,26.94,3.28,-8.82,41.46,-11.44,16.03,-59.07,34.92,10.98,-3.77,39.12,47.06,0.85,-0.61,-0.18,-4.11,2.89,25.68,47.53,-5.2,14.86,33.32,106.84,-17.55,13.49
2019-07-17,21.61,-1.49,50.14,2.01,1.91,45.1,-2.11,22.69,7.04,5.52,25.92,0.98,21.42,1.55,29.71,-11.27,40.45,2.62,-2.2,43.54,0.49,32.18,4.75,-0.69,65.18,38.56,30.74,-1.1,2.66,5.41,3.31,-10.85,27.21,3.63,-11.21,41.63,-13.45,16.36,-58.51,35.66,10.87,-4.47,39.11,47.53,1.28,-0.17,0.3,-3.34,3.33,23.06,43.25,-2.63,14.6,33.77,106.02,-16.06,14.0
2019-07-18,21.88,-1.54,48.89,2.25,1.93,44.58,-2.08,22.76,7.01,6.03,25.1,1.08,20.87,1.66,29.07,-11.08,40.36,2.64,-2.21,43.62,0.29,31.31,5.0,-0.53,64.28,38.11,31.12,-1.24,3.09,5.41,3.29,-10.61,27.18,3.43,-11.75,40.79,-15.03,16.46,-58.06,35.04,10.67,-3.8,38.14,47.04,1.33,0.05,0.64,-2.61,3.31,22.46,41.73,-0.03,16.02,34.05,106.81,-15.44,13.53
2019-07-22,22.32,-1.16,46.62,1.91,1.99,44.26,-2.56,19.89,7.23,6.21,24.47,1.02,20.57,1.56,28.86,-10.7,39.49,2.07,-2.09,42.95,-0.0,30.19,5.06,-0.43,64.75,36.7,31.16,-1.25,3.32,5.53,2.74,-10.49,27.38,3.19,-12.27,40.99,-17.41,16.18,-57.45,35.59,10.56,-3.46,38.31,46.87,0.87,-0.33,0.32,-3.14,2.76,19.86,39.5,1.78,16.86,34.07,105.83,-15.06,14.23
2019-07-23,22.52,-1.29,47.52,1.99,2.29,45.03,-2.37,21.78,7.1,5.98,24.25,0.87,20.06,1.39,28.52,-10.73,41.04,2.51,-2.02,41.33,-0.15,30.98,4.99,-0.58,63.43,35.41,30.78,-1.29,3.36,5.46,3.08,-10.99,27.36,3.25,-9.74,40.22,-17.06,16.38,-57.76,35.72,10.71,-3.3,37.68,46.42,1.09,-0.2,0.37,-3.12,3.09,22.02,40.1,1.29,15.77,35.32,104.53,-15.6,13.83
2019-07-24,23.69,-1.21,50.14,2.04,2.55,45.93,-1.78,21.05,7.01,6.24,26.73,0.86,22.03,1.38,29.99,-10.63,40.63,3.09,-2.34,41.24,0.2,33.56,5.14,-0.72,65.61,37.5,32.97,-1.9,3.08,5.34,3.69,-11.24,28.02,3.48,-10.78,41.94,-13.21,16.82,-58.28,37.34,11.63,-2.83,38.95,47.87,1.69,0.35,0.9,-2.86,3.71,19.61,42.95,3.09,15.81,34.54,106.42,-13.76,14.53
2019-07-25,23.57,-1.72,48.38,1.87,2.48,46.27,-1.77,20.36,6.99,6.24,26.73,0.63,21.8,1.15,29.77,-10.39,40.78,2.92,-2.39,40.77,0.31,33.69,5.06,-0.23,66.28,34.81,32.84,-1.62,2.99,5.17,3.57,-10.97,27.94,3.44,-10.49,42.33,-11.97,16.66,-58.19,37.22,11.21,-2.46,40.62,47.54,1.59,0.32,0.96,-2.48,3.59,21.5,40.69,4.21,16.26,34.66,107.42,-11.41,14.75
2019-07-29,23.45,-1.85,48.52,1.94,2.12,46.86,-1.48,19.6,7.16,6.59,25.31,0.94,20.98,1.48,28.94,-10.37,40.44,3.15,-2.34,40.55,0.33,33.33,4.9,0.23,66.26,35.2,31.89,-1.74,2.63,5.35,3.82,-10.98,27.73,3.48,-11.03,42.16,-12.61,16.74,-57.82,36.68,10.67,-2.6,39.51,47.22,1.75,0.39,0.97,-2.71,3.84,22.38,40.95,3.31,15.74,34.74,106.96,-12.28,13.53
2019-07-30,23.52,-2.25,48.95,2.11,2.05,47.66,-1.43,18.87,7.03,6.67,25.99,0.94,21.55,1.49,29.7,-10.77,40.49,3.31,-2.51,41.21,0.88,33.74,5.05,0.3,66.88,32.34,32.46,-2.02,2.38,5.03,4.01,-11.34,27.61,3.5,-10.8,42.93,-12.24,17.22,-57.09,36.87,11.36,-2.96,40.89,47.6,1.95,0.61,1.23,-2.29,4.03,21.7,41.64,3.38,16.22,34.34,107.23,-12.36,12.26
2019-07-31,23.0,-2.86,51.5,2.16,2.32,47.19,-1.58,18.06,6.88,7.09,23.57,1.13,19.65,1.68,27.89,-12.7,38.67,3.19,-2.54,38.92,0.83,32.98,5.06,0.13,66.47,31.5,31.42,-2.48,2.0,4.64,3.95,-12.05,26.91,3.38,-11.42,42.6,-11.28,17.44,-55.15,35.97,10.52,-4.45,41.22,47.75,1.91,0.57,1.22,-2.22,3.97,21.89,45.47,4.4,17.03,33.82,106.14,-11.65,12.83
2019-08-01,22.45,-2.94,50.83,2.2,2.27,46.31,-1.55,15.79,6.39,7.04,23.38,0.75,19.14,1.3,27.59,-12.29,38.65,3.46,-2.49,39.14,0.77,32.51,5.24,0.07,64.97,36.44,30.36,-3.36,1.51,4.46,4.28,-12.74,25.89,3.43,-12.7,41.57,-10.44,17.41,-55.26,35.14,9.99,-3.73,40.75,46.57,2.18,0.91,1.68,-1.28,4.29,20.26,45.04,2.88,16.08,33.55,106.67,-12.1,12.21
2019-08-05,21.7,-3.53,45.92,2.09,2.67,42.99,-2.15,14.16,6.09,7.56,23.02,0.89,18.83,1.41,27.27,-12.5,38.27,3.53,-2.72,38.24,0.55,31.17,6.6,-0.4,64.38,33.46,29.35,-3.71,1.47,4.17,4.3,-12.63,25.05,3.26,-14.18,40.78,-10.8,17.45,-55.62,34.12,8.97,-3.75,39.24,45.62,2.48,1.55,2.62,0.0,4.33,18.63,39.15,3.27,18.4,31.99,100.8,-13.42,10.04
2019-08-06,21.41,-3.72,46.04,1.97,3.33,43.15,-2.61,15.49,6.32,7.67,21.64,0.94,17.36,1.46,25.45,-12.4,34.36,3.33,-2.66,38.37,-0.18,30.46,7.15,-0.89,63.12,32.02,28.18,-4.15,1.04,4.21,4.14,-12.54,24.08,3.11,-14.11,40.12,-12.07,17.73,-54.84,33.1,7.54,-3.42,38.26,45.2,2.36,1.49,2.69,0.59,4.17,20.89,40.35,2.39,17.97,29.9,99.24,-14.6,9.08
